Epoch:0	RMSE:1.2445317506790161
Epoch:1	RMSE:1.0299232006072998
Epoch:2	RMSE:1.0257384777069092
Epoch:3	RMSE:1.0230752229690552
Epoch:4	RMSE:1.0208358764648438
Epoch:5	RMSE:1.0186494588851929
Epoch:6	RMSE:1.0164774656295776
Epoch:7	RMSE:1.0147184133529663
Epoch:8	RMSE:1.0152684450149536
Epoch:9	RMSE:1.0235533714294434
Epoch:10	RMSE:1.0426627397537231
Epoch:11	RMSE:1.063194990158081
Epoch:12	RMSE:1.078023076057434
Epoch:13	RMSE:1.0903555154800415
Epoch:14	RMSE:1.102381944656372
Epoch:15	RMSE:1.1156389713287354
Epoch:16	RMSE:1.1308619976043701
Epoch:17	RMSE:1.1483876705169678
Epoch:18	RMSE:1.1671206951141357
Epoch:19	RMSE:1.1853302717208862
Epoch:20	RMSE:1.124346137046814
Epoch:21	RMSE:1.1255241632461548
Epoch:22	RMSE:1.1268939971923828
Epoch:23	RMSE:1.1251925230026245
Epoch:24	RMSE:1.1245626211166382
Epoch:25	RMSE:1.1286091804504395
Epoch:26	RMSE:1.135075330734253
Epoch:27	RMSE:1.142155647277832
Epoch:28	RMSE:1.1491883993148804
Epoch:29	RMSE:1.155978798866272
