Epoch:0	RMSE:1.0057244300842285
Epoch:2	RMSE:0.7950981855392456
Epoch:4	RMSE:0.718730628490448
Epoch:6	RMSE:0.7062343955039978
Epoch:8	RMSE:0.7019457221031189
Epoch:10	RMSE:0.6983623504638672
Epoch:12	RMSE:0.6949620842933655
Epoch:14	RMSE:0.6917914152145386
Epoch:16	RMSE:0.6888740658760071
Epoch:18	RMSE:0.6862031817436218
Epoch:20	RMSE:0.6837627291679382
Epoch:22	RMSE:0.6815364360809326
Epoch:24	RMSE:0.6795098781585693
Epoch:26	RMSE:0.6776725649833679
Epoch:28	RMSE:0.676016092300415
Epoch:30	RMSE:0.674534261226654
Epoch:32	RMSE:0.6732217669487
Epoch:34	RMSE:0.6720725297927856
Epoch:36	RMSE:0.6710806488990784
Epoch:38	RMSE:0.6702387928962708
Epoch:40	RMSE:0.6695378422737122
Epoch:42	RMSE:0.6689674258232117
Epoch:44	RMSE:0.6685158610343933
Epoch:46	RMSE:0.6681705713272095
Epoch:48	RMSE:0.66791832447052
