Epoch:0	RMSE:1.4898053407669067
Epoch:1	RMSE:1.470414400100708
Epoch:2	RMSE:1.4325541257858276
Epoch:3	RMSE:1.2486236095428467
Epoch:4	RMSE:1.1050183773040771
Epoch:5	RMSE:1.1034735441207886
Epoch:6	RMSE:1.082541584968567
Epoch:7	RMSE:1.091186285018921
Epoch:8	RMSE:1.080470323562622
Epoch:9	RMSE:1.0904431343078613
Epoch:10	RMSE:1.0810153484344482
Epoch:11	RMSE:1.0984047651290894
Epoch:12	RMSE:1.1044176816940308
Epoch:13	RMSE:1.0816067457199097
Epoch:14	RMSE:1.0797209739685059
Epoch:15	RMSE:1.0752438306808472
Epoch:16	RMSE:1.1032884120941162
Epoch:17	RMSE:1.1033382415771484
Epoch:18	RMSE:1.0796151161193848
Epoch:19	RMSE:1.0837059020996094
Epoch:20	RMSE:1.0858501195907593
Epoch:21	RMSE:1.0921051502227783
Epoch:22	RMSE:1.086007833480835
Epoch:23	RMSE:1.092301845550537
Epoch:24	RMSE:1.0895140171051025
Epoch:25	RMSE:1.0810133218765259
Epoch:26	RMSE:1.0926049947738647
Epoch:27	RMSE:1.0999412536621094
Epoch:28	RMSE:1.0845677852630615
Epoch:29	RMSE:1.0948271751403809
