Epoch:0	RMSE:1.2421674728393555
Epoch:1	RMSE:1.1249561309814453
Epoch:2	RMSE:1.1214549541473389
Epoch:3	RMSE:1.1202644109725952
Epoch:4	RMSE:1.1207540035247803
Epoch:5	RMSE:1.121885061264038
Epoch:6	RMSE:1.1237541437149048
Epoch:7	RMSE:1.1273181438446045
Epoch:8	RMSE:1.1359604597091675
Epoch:9	RMSE:1.1539736986160278
Epoch:10	RMSE:1.1772993803024292
Epoch:11	RMSE:1.1957954168319702
Epoch:12	RMSE:1.2085375785827637
Epoch:13	RMSE:1.2187014818191528
Epoch:14	RMSE:1.2295725345611572
Epoch:15	RMSE:1.2442988157272339
Epoch:16	RMSE:1.265651822090149
Epoch:17	RMSE:1.2959645986557007
Epoch:18	RMSE:1.3381563425064087
Epoch:19	RMSE:1.3962461948394775
Epoch:20	RMSE:1.4762599468231201
Epoch:21	RMSE:1.437078595161438
Epoch:22	RMSE:1.4142283201217651
Epoch:23	RMSE:1.3925561904907227
Epoch:24	RMSE:1.3748637437820435
Epoch:25	RMSE:1.3615391254425049
Epoch:26	RMSE:1.352310299873352
Epoch:27	RMSE:1.3465856313705444
Epoch:28	RMSE:1.3437913656234741
Epoch:29	RMSE:1.343587040901184
