Epoch:0	SE:5.536628387067276
Epoch:1	SE:3.7031288361515604
Epoch:2	SE:3.795637806482305
Epoch:3	SE:3.905615056074803
Epoch:4	SE:3.905362539995588
Epoch:5	SE:4.020763165205947
Epoch:6	SE:4.264909387632947
Epoch:7	SE:4.367446490976118
Epoch:8	SE:4.473621916617572
Epoch:9	SE:4.575788117957605
Epoch:10	SE:4.748256352310415
Epoch:11	SE:5.298021701009579
Epoch:12	SE:5.351833637182333
Epoch:13	SE:5.560300312182049
Epoch:14	SE:5.779054860110445
Epoch:15	SE:5.789643141129469
Epoch:16	SE:5.975550169542491
Epoch:17	SE:6.2616273438056425
Epoch:18	SE:6.348157397894726
Epoch:19	SE:6.201135162930764
Epoch:20	SE:6.467974785158233
Epoch:21	SE:6.7500812258334655
Epoch:22	SE:7.100130416408133
Epoch:23	SE:7.34976375727174
Epoch:24	SE:7.586446233667588
Epoch:25	SE:7.946386031901532
Epoch:26	SE:8.192962610793689
Epoch:27	SE:8.382706433193716
Epoch:28	SE:8.521348274830604
Epoch:29	SE:8.850085330082464
Epoch:30	SE:9.218220564376578
Epoch:31	SE:9.631020101652291
Epoch:32	SE:9.851654789968448
Epoch:33	SE:10.062350840923266
Epoch:34	SE:10.256493125319965
Epoch:35	SE:10.309719622089887
Epoch:36	SE:10.521453560773011
Epoch:37	SE:11.04373884231984
Epoch:38	SE:11.414770274004761
Epoch:39	SE:11.681393041004428
Epoch:40	SE:11.97384023900717
Epoch:41	SE:12.23460172563453
Epoch:42	SE:12.42866848719596
Epoch:43	SE:12.5933525872624
Epoch:44	SE:12.616468316993743
Epoch:45	SE:12.982796706606141
Epoch:46	SE:13.227133955785263
Epoch:47	SE:13.357135911561441
Epoch:48	SE:13.329884651824516
Epoch:49	SE:13.339953975038522
Epoch:50	SE:13.397322498827922
Epoch:51	SE:13.391470601771399
Epoch:52	SE:13.488884747584795
Epoch:53	SE:13.517576737884374
Epoch:54	SE:13.758477843106364
Epoch:55	SE:13.960949875363063
Epoch:56	SE:14.275333827913927
Epoch:57	SE:14.3424979688234
Epoch:58	SE:14.341062916492486
Epoch:59	SE:14.299723033893228
Epoch:60	SE:14.582569906069985
Epoch:61	SE:14.883921449094712
Epoch:62	SE:15.030076356792247
Epoch:63	SE:15.102462456616296
Epoch:64	SE:15.355332141947043
Epoch:65	SE:15.389643635470332
Epoch:66	SE:15.225477456878137
Epoch:67	SE:15.220482920720977
Epoch:68	SE:15.360361799823623
Epoch:69	SE:15.670925938329804
Epoch:70	SE:15.934267525148543
Epoch:71	SE:15.964168078897737
Epoch:72	SE:15.892718159264222
Epoch:73	SE:15.985997465593803
Epoch:74	SE:16.329164693961328
Epoch:75	SE:16.56464499443586
Epoch:76	SE:16.576615814119286
Epoch:77	SE:16.46367616959868
Epoch:78	SE:16.604414775688213
Epoch:79	SE:16.969066152931767
