Epoch:0	RMSE:0.9337603449821472
Epoch:2	RMSE:0.6984106302261353
Epoch:4	RMSE:0.6767476201057434
Epoch:6	RMSE:0.6671134829521179
Epoch:8	RMSE:0.6592403054237366
Epoch:10	RMSE:0.6524214744567871
Epoch:12	RMSE:0.646492600440979
Epoch:14	RMSE:0.6413701176643372
Epoch:16	RMSE:0.6370058655738831
Epoch:18	RMSE:0.6333671808242798
Epoch:20	RMSE:0.6304175853729248
Epoch:22	RMSE:0.6281020641326904
Epoch:24	RMSE:0.6263395547866821
Epoch:26	RMSE:0.6250300407409668
Epoch:28	RMSE:0.6240723729133606
Epoch:30	RMSE:0.623378574848175
Epoch:32	RMSE:0.6228787302970886
Epoch:34	RMSE:0.6225219964981079
Epoch:36	RMSE:0.6222718358039856
Epoch:38	RMSE:0.6221044063568115
Epoch:40	RMSE:0.6220037937164307
Epoch:42	RMSE:0.6219590306282043
Epoch:44	RMSE:0.6219624280929565
Epoch:46	RMSE:0.6220056414604187
Epoch:48	RMSE:0.6220818758010864
Epoch:50	RMSE:0.6221842765808105
Epoch:52	RMSE:0.6223078966140747
Epoch:54	RMSE:0.6224477887153625
Epoch:56	RMSE:0.6225985884666443
Epoch:58	RMSE:0.6227572560310364
Epoch:60	RMSE:0.6229214668273926
Epoch:62	RMSE:0.6230898499488831
Epoch:64	RMSE:0.6232595443725586
Epoch:66	RMSE:0.6234292387962341
Epoch:68	RMSE:0.6236007809638977
Epoch:70	RMSE:0.6237759590148926
Epoch:72	RMSE:0.6239556670188904
Epoch:74	RMSE:0.624143660068512
Epoch:76	RMSE:0.6243420243263245
Epoch:78	RMSE:0.6245532035827637
Epoch:80	RMSE:0.6247779130935669
Epoch:82	RMSE:0.6250185370445251
Epoch:84	RMSE:0.6252766251564026
Epoch:86	RMSE:0.6255534291267395
Epoch:88	RMSE:0.6258496046066284
Epoch:90	RMSE:0.6261652112007141
Epoch:92	RMSE:0.6264987587928772
Epoch:94	RMSE:0.6268494129180908
Epoch:96	RMSE:0.6272169351577759
Epoch:98	RMSE:0.6275990009307861
