Epoch:0	RMSE:1.3752073049545288
Epoch:2	RMSE:1.0109952688217163
Epoch:4	RMSE:0.8741864562034607
Epoch:6	RMSE:0.8413203358650208
Epoch:8	RMSE:0.8510558009147644
Epoch:10	RMSE:0.8768913745880127
Epoch:12	RMSE:0.8953298926353455
Epoch:14	RMSE:0.8944075107574463
Epoch:16	RMSE:0.8862701058387756
Epoch:18	RMSE:0.8818755149841309
Epoch:20	RMSE:0.8801098465919495
Epoch:22	RMSE:0.8791831731796265
Epoch:24	RMSE:0.8801205158233643
Epoch:26	RMSE:0.8829859495162964
Epoch:28	RMSE:0.8870640397071838
Epoch:30	RMSE:0.8922559022903442
Epoch:32	RMSE:0.8977059125900269
Epoch:34	RMSE:0.9032787084579468
Epoch:36	RMSE:0.908706545829773
Epoch:38	RMSE:0.9142569303512573
Epoch:40	RMSE:0.9191122055053711
Epoch:42	RMSE:0.9227364659309387
Epoch:44	RMSE:0.9249156713485718
Epoch:46	RMSE:0.9265778064727783
Epoch:48	RMSE:0.9276815056800842
Epoch:50	RMSE:0.9280701875686646
Epoch:52	RMSE:0.9284951090812683
Epoch:54	RMSE:0.9287698268890381
Epoch:56	RMSE:0.9302125573158264
Epoch:58	RMSE:0.9314104914665222
Epoch:60	RMSE:0.9322437047958374
Epoch:62	RMSE:0.9353441596031189
Epoch:64	RMSE:0.9407543540000916
Epoch:66	RMSE:0.9429478049278259
Epoch:68	RMSE:0.9407387375831604
Epoch:70	RMSE:0.9403796195983887
Epoch:72	RMSE:0.941882848739624
Epoch:74	RMSE:0.9421656727790833
Epoch:76	RMSE:0.9439583420753479
Epoch:78	RMSE:0.949049174785614
Epoch:80	RMSE:0.9473395943641663
Epoch:82	RMSE:0.9485649466514587
Epoch:84	RMSE:0.9956403970718384
Epoch:86	RMSE:0.9756557941436768
Epoch:88	RMSE:0.9786714911460876
Epoch:90	RMSE:1.0093750953674316
Epoch:92	RMSE:1.0136306285858154
Epoch:94	RMSE:0.9768843054771423
Epoch:96	RMSE:0.9414517283439636
