Epoch:0	RMSE:1.535696268081665
Epoch:1	RMSE:1.1159234046936035
Epoch:2	RMSE:1.1052749156951904
Epoch:3	RMSE:1.0968221426010132
Epoch:4	RMSE:1.0902115106582642
Epoch:5	RMSE:1.0854769945144653
Epoch:6	RMSE:1.0821350812911987
Epoch:7	RMSE:1.0796301364898682
Epoch:8	RMSE:1.0776362419128418
Epoch:9	RMSE:1.075967788696289
Epoch:10	RMSE:1.0745105743408203
Epoch:11	RMSE:1.0731806755065918
Epoch:12	RMSE:1.0719207525253296
Epoch:13	RMSE:1.0706881284713745
Epoch:14	RMSE:1.069441318511963
Epoch:15	RMSE:1.0681437253952026
Epoch:16	RMSE:1.0667582750320435
Epoch:17	RMSE:1.0652437210083008
Epoch:18	RMSE:1.0635560750961304
Epoch:19	RMSE:1.0616686344146729
Epoch:20	RMSE:1.0596210956573486
Epoch:21	RMSE:1.0576027631759644
Epoch:22	RMSE:1.056071162223816
Epoch:23	RMSE:1.0555883646011353
Epoch:24	RMSE:1.056315541267395
Epoch:25	RMSE:1.0580934286117554
Epoch:26	RMSE:1.0608006715774536
Epoch:27	RMSE:1.0644433498382568
Epoch:28	RMSE:1.0691295862197876
Epoch:29	RMSE:1.0747127532958984
Epoch:30	RMSE:1.080203652381897
Epoch:31	RMSE:1.085340142250061
Epoch:32	RMSE:1.0901477336883545
Epoch:33	RMSE:1.0948305130004883
Epoch:34	RMSE:1.0995060205459595
Epoch:35	RMSE:1.1041682958602905
Epoch:36	RMSE:1.1087100505828857
Epoch:37	RMSE:1.1131659746170044
Epoch:38	RMSE:1.1174194812774658
Epoch:39	RMSE:1.1214725971221924
Epoch:40	RMSE:1.1253830194473267
Epoch:41	RMSE:1.1291543245315552
Epoch:42	RMSE:1.1328805685043335
Epoch:43	RMSE:1.136527180671692
Epoch:44	RMSE:1.1401426792144775
Epoch:45	RMSE:1.1437351703643799
Epoch:46	RMSE:1.1473453044891357
Epoch:47	RMSE:1.1509947776794434
Epoch:48	RMSE:1.1547505855560303
Epoch:49	RMSE:1.1585392951965332
