Epoch:0	RMSE:1.0156053304672241
Epoch:2	RMSE:0.8422161340713501
Epoch:4	RMSE:0.7689532041549683
Epoch:6	RMSE:0.7531951069831848
Epoch:8	RMSE:0.7493314743041992
Epoch:10	RMSE:0.7473717927932739
Epoch:12	RMSE:0.7458000183105469
Epoch:14	RMSE:0.7443863749504089
Epoch:16	RMSE:0.7430852651596069
Epoch:18	RMSE:0.741881251335144
Epoch:20	RMSE:0.7407639026641846
Epoch:22	RMSE:0.7397249937057495
Epoch:24	RMSE:0.7387574315071106
Epoch:26	RMSE:0.7378542423248291
Epoch:28	RMSE:0.7370097041130066
Epoch:30	RMSE:0.736217737197876
Epoch:32	RMSE:0.7354744672775269
Epoch:34	RMSE:0.7347752451896667
Epoch:36	RMSE:0.7341154217720032
Epoch:38	RMSE:0.7334913015365601
Epoch:40	RMSE:0.7328987717628479
Epoch:42	RMSE:0.7323352694511414
Epoch:44	RMSE:0.7317971587181091
Epoch:46	RMSE:0.7312824130058289
Epoch:48	RMSE:0.7307889461517334
