Epoch:0	RMSE:1.000512957572937
Epoch:2	RMSE:0.826030969619751
Epoch:4	RMSE:0.7537867426872253
Epoch:6	RMSE:0.738820493221283
Epoch:8	RMSE:0.7350777983665466
Epoch:10	RMSE:0.7329455018043518
Epoch:12	RMSE:0.7311046719551086
Epoch:14	RMSE:0.7294008731842041
Epoch:16	RMSE:0.7278159856796265
Epoch:18	RMSE:0.7263408899307251
Epoch:20	RMSE:0.7249670028686523
Epoch:22	RMSE:0.723686695098877
Epoch:24	RMSE:0.7224910855293274
Epoch:26	RMSE:0.7213723659515381
Epoch:28	RMSE:0.7203224301338196
Epoch:30	RMSE:0.7193343043327332
Epoch:32	RMSE:0.718401312828064
Epoch:34	RMSE:0.7175178527832031
Epoch:36	RMSE:0.7166783213615417
Epoch:38	RMSE:0.7158780097961426
Epoch:40	RMSE:0.7151120901107788
Epoch:42	RMSE:0.714377224445343
Epoch:44	RMSE:0.7136702537536621
Epoch:46	RMSE:0.7129877805709839
Epoch:48	RMSE:0.7123282551765442
