Epoch:0	RMSE:1.5880117416381836
Epoch:2	RMSE:1.0120161771774292
Epoch:4	RMSE:1.0087522268295288
Epoch:6	RMSE:1.0072380304336548
Epoch:8	RMSE:1.0066030025482178
Epoch:10	RMSE:1.0065876245498657
Epoch:12	RMSE:1.007203459739685
Epoch:14	RMSE:1.0085387229919434
Epoch:16	RMSE:1.0106600522994995
Epoch:18	RMSE:1.0136240720748901
Epoch:20	RMSE:1.0153599977493286
Epoch:22	RMSE:1.0165139436721802
Epoch:24	RMSE:1.0178382396697998
Epoch:26	RMSE:1.0192501544952393
Epoch:28	RMSE:1.0207632780075073
Epoch:30	RMSE:1.0223796367645264
Epoch:32	RMSE:1.0241235494613647
Epoch:34	RMSE:1.026016354560852
Epoch:36	RMSE:1.0281016826629639
Epoch:38	RMSE:1.0304620265960693
Epoch:40	RMSE:1.0321811437606812
Epoch:42	RMSE:1.0329792499542236
Epoch:44	RMSE:1.0338058471679688
Epoch:46	RMSE:1.034658432006836
Epoch:48	RMSE:1.0355368852615356
