Epoch:0	RMSE:0.45376700162887573
Epoch:2	RMSE:0.4009167551994324
Epoch:4	RMSE:0.3964367210865021
Epoch:6	RMSE:0.3936343193054199
Epoch:8	RMSE:0.39140835404396057
Epoch:10	RMSE:0.38942432403564453
Epoch:12	RMSE:0.38757145404815674
Epoch:14	RMSE:0.3858104944229126
Epoch:16	RMSE:0.38416463136672974
Epoch:18	RMSE:0.3826996982097626
Epoch:20	RMSE:0.3814891576766968
Epoch:22	RMSE:0.3804791569709778
Epoch:24	RMSE:0.3796488046646118
Epoch:26	RMSE:0.3789699673652649
Epoch:28	RMSE:0.378395676612854
Epoch:30	RMSE:0.377900093793869
Epoch:32	RMSE:0.3774752616882324
Epoch:34	RMSE:0.37710073590278625
Epoch:36	RMSE:0.3767659068107605
Epoch:38	RMSE:0.3764658272266388
Epoch:40	RMSE:0.37618863582611084
Epoch:42	RMSE:0.37593647837638855
Epoch:44	RMSE:0.37571051716804504
Epoch:46	RMSE:0.3755112588405609
Epoch:48	RMSE:0.3753363788127899
Epoch:50	RMSE:0.3751670718193054
Epoch:52	RMSE:0.3750247657299042
Epoch:54	RMSE:0.3749065697193146
Epoch:56	RMSE:0.374801903963089
Epoch:58	RMSE:0.3747124671936035
Epoch:60	RMSE:0.37463971972465515
Epoch:62	RMSE:0.3745769262313843
Epoch:64	RMSE:0.3745304346084595
Epoch:66	RMSE:0.37450647354125977
Epoch:68	RMSE:0.3744926452636719
Epoch:70	RMSE:0.37448909878730774
Epoch:72	RMSE:0.37449172139167786
Epoch:74	RMSE:0.37449315190315247
Epoch:76	RMSE:0.37448689341545105
Epoch:78	RMSE:0.37447530031204224
Epoch:80	RMSE:0.3744643032550812
Epoch:82	RMSE:0.37445589900016785
Epoch:84	RMSE:0.37444421648979187
Epoch:86	RMSE:0.3744274079799652
Epoch:88	RMSE:0.37441906332969666
Epoch:90	RMSE:0.3744048774242401
Epoch:92	RMSE:0.3743795156478882
Epoch:94	RMSE:0.37434935569763184
Epoch:96	RMSE:0.3743230402469635
Epoch:98	RMSE:0.3743162751197815
