Epoch:0	SE:2.768949270248413
Epoch:1	SE:2.1660168170928955
Epoch:2	SE:1.0940159559249878
Epoch:3	SE:1.0722800493240356
Epoch:4	SE:1.06415855884552
Epoch:5	SE:1.057963490486145
Epoch:6	SE:1.0527434349060059
Epoch:7	SE:1.0479847192764282
Epoch:8	SE:1.0434060096740723
Epoch:9	SE:1.038822889328003
Epoch:10	SE:1.034111499786377
Epoch:11	SE:1.0291475057601929
Epoch:12	SE:1.0238271951675415
Epoch:13	SE:1.0180411338806152
Epoch:14	SE:1.0116904973983765
Epoch:15	SE:1.0046708583831787
Epoch:16	SE:0.9968666434288025
Epoch:17	SE:0.9881508350372314
Epoch:18	SE:0.9783806204795837
Epoch:19	SE:0.9674398899078369
Epoch:20	SE:0.9545485377311707
Epoch:21	SE:0.9505057334899902
Epoch:22	SE:0.9465143084526062
Epoch:23	SE:0.9424823522567749
Epoch:24	SE:0.9383872151374817
Epoch:25	SE:0.9342255592346191
Epoch:26	SE:0.9299900531768799
Epoch:27	SE:0.9256754517555237
Epoch:28	SE:0.9212750196456909
Epoch:29	SE:0.9167845249176025
Epoch:30	SE:0.9122012257575989
Epoch:31	SE:0.9075239896774292
Epoch:32	SE:0.9027553796768188
Epoch:33	SE:0.897895097732544
Epoch:34	SE:0.892940104007721
Epoch:35	SE:0.8878908753395081
Epoch:36	SE:0.8827454447746277
Epoch:37	SE:0.877504289150238
Epoch:38	SE:0.8721651434898376
Epoch:39	SE:0.8667269945144653
Epoch:40	SE:0.8612953424453735
Epoch:41	SE:0.8596137166023254
Epoch:42	SE:0.857936441898346
Epoch:43	SE:0.856261670589447
Epoch:44	SE:0.8545902371406555
Epoch:45	SE:0.8529226183891296
Epoch:46	SE:0.8512572050094604
Epoch:47	SE:0.8495927453041077
Epoch:48	SE:0.8479261994361877
Epoch:49	SE:0.8462571501731873
