Epoch:0	RMSE:1.3504565954208374
Epoch:1	RMSE:1.1716445684432983
Epoch:2	RMSE:1.1046288013458252
Epoch:3	RMSE:1.0854179859161377
Epoch:4	RMSE:1.0780681371688843
Epoch:5	RMSE:1.0735743045806885
Epoch:6	RMSE:1.0702396631240845
Epoch:7	RMSE:1.0677366256713867
Epoch:8	RMSE:1.065949559211731
Epoch:9	RMSE:1.0647956132888794
Epoch:10	RMSE:1.064199447631836
Epoch:11	RMSE:1.0640840530395508
Epoch:12	RMSE:1.0643683671951294
Epoch:13	RMSE:1.064971923828125
Epoch:14	RMSE:1.065820336341858
Epoch:15	RMSE:1.0668509006500244
Epoch:16	RMSE:1.0680162906646729
Epoch:17	RMSE:1.069282054901123
Epoch:18	RMSE:1.0706238746643066
Epoch:19	RMSE:1.0720239877700806
Epoch:20	RMSE:1.0734671354293823
Epoch:21	RMSE:1.0749412775039673
Epoch:22	RMSE:1.0764344930648804
Epoch:23	RMSE:1.0779372453689575
Epoch:24	RMSE:1.079440712928772
Epoch:25	RMSE:1.0809376239776611
Epoch:26	RMSE:1.082419753074646
Epoch:27	RMSE:1.0838792324066162
Epoch:28	RMSE:1.0853077173233032
Epoch:29	RMSE:1.086698055267334
Epoch:30	RMSE:1.0880423784255981
Epoch:31	RMSE:1.0893341302871704
Epoch:32	RMSE:1.0905680656433105
Epoch:33	RMSE:1.0917400121688843
Epoch:34	RMSE:1.0928478240966797
Epoch:35	RMSE:1.09389066696167
Epoch:36	RMSE:1.0948686599731445
Epoch:37	RMSE:1.0957837104797363
Epoch:38	RMSE:1.0966384410858154
Epoch:39	RMSE:1.0974355936050415
Epoch:40	RMSE:1.098178744316101
Epoch:41	RMSE:1.098872184753418
Epoch:42	RMSE:1.09951913356781
Epoch:43	RMSE:1.100123643875122
Epoch:44	RMSE:1.100688099861145
Epoch:45	RMSE:1.101216197013855
Epoch:46	RMSE:1.1017094850540161
Epoch:47	RMSE:1.102170467376709
Epoch:48	RMSE:1.1026006937026978
Epoch:49	RMSE:1.1030019521713257
