Epoch:0	RMSE:1.3650190830230713
Epoch:2	RMSE:1.141061544418335
Epoch:4	RMSE:1.1219195127487183
Epoch:6	RMSE:1.1222176551818848
Epoch:8	RMSE:1.1253721714019775
Epoch:10	RMSE:1.1297446489334106
Epoch:12	RMSE:1.134750485420227
Epoch:14	RMSE:1.1400136947631836
Epoch:16	RMSE:1.14531409740448
Epoch:18	RMSE:1.150544285774231
Epoch:20	RMSE:1.1556298732757568
Epoch:22	RMSE:1.1604913473129272
Epoch:24	RMSE:1.1650463342666626
Epoch:26	RMSE:1.1692203283309937
Epoch:28	RMSE:1.1729601621627808
Epoch:30	RMSE:1.1762447357177734
Epoch:32	RMSE:1.179089069366455
Epoch:34	RMSE:1.181532621383667
Epoch:36	RMSE:1.1836256980895996
Epoch:38	RMSE:1.1854174137115479
Epoch:40	RMSE:1.1869486570358276
Epoch:42	RMSE:1.1882506608963013
Epoch:44	RMSE:1.1893489360809326
Epoch:46	RMSE:1.1902680397033691
Epoch:48	RMSE:1.1910340785980225
