Epoch:0	RMSE:1.189982533454895
Epoch:1	RMSE:1.094361424446106
Epoch:2	RMSE:1.0849626064300537
Epoch:3	RMSE:1.0831029415130615
Epoch:4	RMSE:1.0811171531677246
Epoch:5	RMSE:1.0798416137695312
Epoch:6	RMSE:1.0816422700881958
Epoch:7	RMSE:1.0817935466766357
Epoch:8	RMSE:1.0810922384262085
Epoch:9	RMSE:1.079365611076355
Epoch:10	RMSE:1.0794832706451416
Epoch:11	RMSE:1.076910138130188
Epoch:12	RMSE:1.0788159370422363
Epoch:13	RMSE:1.0791740417480469
Epoch:14	RMSE:1.0800732374191284
Epoch:15	RMSE:1.0765515565872192
Epoch:16	RMSE:1.0794373750686646
Epoch:17	RMSE:1.0805777311325073
Epoch:18	RMSE:1.0759575366973877
Epoch:19	RMSE:1.0805084705352783
Epoch:20	RMSE:1.0757290124893188
Epoch:21	RMSE:1.077256202697754
Epoch:22	RMSE:1.0793678760528564
Epoch:23	RMSE:1.078803300857544
Epoch:24	RMSE:1.0789310932159424
Epoch:25	RMSE:1.0742576122283936
Epoch:26	RMSE:1.0750199556350708
Epoch:27	RMSE:1.078505277633667
Epoch:28	RMSE:1.0757644176483154
Epoch:29	RMSE:1.0758432149887085
Epoch:30	RMSE:1.0747981071472168
Epoch:31	RMSE:1.077675461769104
Epoch:32	RMSE:1.077487587928772
Epoch:33	RMSE:1.077948808670044
Epoch:34	RMSE:1.0771327018737793
Epoch:35	RMSE:1.0752071142196655
Epoch:36	RMSE:1.0765811204910278
Epoch:37	RMSE:1.0765798091888428
Epoch:38	RMSE:1.0739290714263916
Epoch:39	RMSE:1.0762076377868652
Epoch:40	RMSE:1.0746148824691772
Epoch:41	RMSE:1.0761682987213135
Epoch:42	RMSE:1.0780813694000244
Epoch:43	RMSE:1.0774385929107666
Epoch:44	RMSE:1.0753422975540161
Epoch:45	RMSE:1.0762321949005127
Epoch:46	RMSE:1.0784894227981567
Epoch:47	RMSE:1.0758780241012573
Epoch:48	RMSE:1.0775415897369385
Epoch:49	RMSE:1.0745255947113037
