Epoch:0	RMSE:1.1300801038742065
Epoch:1	RMSE:1.1216555833816528
Epoch:2	RMSE:1.1183416843414307
Epoch:3	RMSE:1.1162992715835571
Epoch:4	RMSE:1.1149808168411255
Epoch:5	RMSE:1.1141178607940674
Epoch:6	RMSE:1.1135114431381226
Epoch:7	RMSE:1.1130388975143433
Epoch:8	RMSE:1.112634539604187
Epoch:9	RMSE:1.1122477054595947
Epoch:10	RMSE:1.1118444204330444
Epoch:11	RMSE:1.1114078760147095
Epoch:12	RMSE:1.1109179258346558
Epoch:13	RMSE:1.1103132963180542
Epoch:14	RMSE:1.1094720363616943
Epoch:15	RMSE:1.1083914041519165
Epoch:16	RMSE:1.1078503131866455
Epoch:17	RMSE:1.108062744140625
Epoch:18	RMSE:1.108787178993225
Epoch:19	RMSE:1.1098790168762207
