Epoch:0	SE:2.4763007164001465
Epoch:1	SE:2.421790361404419
Epoch:2	SE:2.3407840728759766
Epoch:3	SE:2.082535982131958
Epoch:4	SE:1.3451385498046875
Epoch:5	SE:1.1959261894226074
Epoch:6	SE:1.1809800863265991
Epoch:7	SE:1.1689661741256714
Epoch:8	SE:1.1589194536209106
Epoch:9	SE:1.1506965160369873
Epoch:10	SE:1.1438648700714111
Epoch:11	SE:1.1379523277282715
Epoch:12	SE:1.1325879096984863
Epoch:13	SE:1.1274950504302979
Epoch:14	SE:1.1224983930587769
Epoch:15	SE:1.1174945831298828
Epoch:16	SE:1.1124106645584106
Epoch:17	SE:1.10720694065094
Epoch:18	SE:1.1018595695495605
Epoch:19	SE:1.0963529348373413
Epoch:20	SE:1.0896012783050537
Epoch:21	SE:1.0878161191940308
Epoch:22	SE:1.086052417755127
Epoch:23	SE:1.0842703580856323
Epoch:24	SE:1.0824718475341797
Epoch:25	SE:1.0806591510772705
Epoch:26	SE:1.0788328647613525
Epoch:27	SE:1.076993465423584
Epoch:28	SE:1.0751398801803589
Epoch:29	SE:1.073272705078125
Epoch:30	SE:1.0713906288146973
Epoch:31	SE:1.0694924592971802
Epoch:32	SE:1.0675791501998901
Epoch:33	SE:1.0656489133834839
Epoch:34	SE:1.0637011528015137
Epoch:35	SE:1.0617367029190063
Epoch:36	SE:1.0597538948059082
Epoch:37	SE:1.057752013206482
Epoch:38	SE:1.0557316541671753
Epoch:39	SE:1.0536909103393555
Epoch:40	SE:1.0513595342636108
Epoch:41	SE:1.0507354736328125
Epoch:42	SE:1.0501145124435425
Epoch:43	SE:1.0494940280914307
Epoch:44	SE:1.048873782157898
Epoch:45	SE:1.0482542514801025
Epoch:46	SE:1.0476338863372803
Epoch:47	SE:1.0470134019851685
Epoch:48	SE:1.0463926792144775
Epoch:49	SE:1.0457713603973389
