Epoch:0	SE:1.1145323514938354
Epoch:1	SE:1.0910825729370117
Epoch:2	SE:1.0644302368164062
Epoch:3	SE:1.032031536102295
Epoch:4	SE:0.9908193349838257
Epoch:5	SE:0.9376817941665649
Epoch:6	SE:0.871006965637207
Epoch:7	SE:0.7932676672935486
Epoch:8	SE:0.7133481502532959
Epoch:9	SE:0.644525408744812
Epoch:10	SE:0.5960635542869568
Epoch:11	SE:0.5674703121185303
Epoch:12	SE:0.5524124503135681
Epoch:13	SE:0.5447776913642883
Epoch:14	SE:0.540773332118988
Epoch:15	SE:0.5384600162506104
Epoch:16	SE:0.5369265079498291
Epoch:17	SE:0.5357589721679688
Epoch:18	SE:0.5347692966461182
Epoch:19	SE:0.5338724255561829
Epoch:20	SE:0.5330273509025574
Epoch:21	SE:0.5322161912918091
Epoch:22	SE:0.5314292907714844
Epoch:23	SE:0.5306609272956848
Epoch:24	SE:0.5299084186553955
Epoch:25	SE:0.5291692018508911
Epoch:26	SE:0.5284435749053955
Epoch:27	SE:0.5277293920516968
Epoch:28	SE:0.5270265936851501
Epoch:29	SE:0.5263345241546631
Epoch:30	SE:0.5256525278091431
Epoch:31	SE:0.5249814391136169
Epoch:32	SE:0.5243196487426758
Epoch:33	SE:0.5236676335334778
Epoch:34	SE:0.5230244398117065
Epoch:35	SE:0.5223907232284546
Epoch:36	SE:0.5217654705047607
Epoch:37	SE:0.5211500525474548
Epoch:38	SE:0.5205422043800354
Epoch:39	SE:0.5199424028396606
Epoch:40	SE:0.5193518996238708
Epoch:41	SE:0.5187692046165466
Epoch:42	SE:0.5181941986083984
Epoch:43	SE:0.5176268815994263
Epoch:44	SE:0.5170671939849854
Epoch:45	SE:0.5165144205093384
Epoch:46	SE:0.5159685611724854
Epoch:47	SE:0.5154296159744263
Epoch:48	SE:0.5148976445198059
Epoch:49	SE:0.5143722891807556
