Epoch:0	RMSE:1.0710402727127075
Epoch:2	RMSE:1.0457348823547363
Epoch:4	RMSE:1.0052248239517212
Epoch:6	RMSE:0.9362597465515137
Epoch:8	RMSE:0.8466825485229492
Epoch:10	RMSE:0.7858035564422607
Epoch:12	RMSE:0.7651405930519104
Epoch:14	RMSE:0.7596585154533386
Epoch:16	RMSE:0.7577769756317139
Epoch:18	RMSE:0.7567228674888611
Epoch:20	RMSE:0.7558947801589966
Epoch:22	RMSE:0.7551512122154236
Epoch:24	RMSE:0.7544525861740112
Epoch:26	RMSE:0.7537846565246582
Epoch:28	RMSE:0.7531408071517944
Epoch:30	RMSE:0.7525185346603394
Epoch:32	RMSE:0.7519161701202393
Epoch:34	RMSE:0.7513337731361389
Epoch:36	RMSE:0.7507696151733398
Epoch:38	RMSE:0.7502226233482361
Epoch:40	RMSE:0.7496911883354187
Epoch:42	RMSE:0.749174952507019
Epoch:44	RMSE:0.7486729621887207
Epoch:46	RMSE:0.7481846213340759
Epoch:48	RMSE:0.7477099299430847
