Epoch:0	RMSE:0.2819690387406848
Epoch:2	RMSE:0.2580023990961281
Epoch:4	RMSE:0.24816304587779386
Epoch:6	RMSE:0.24435398696841637
Epoch:8	RMSE:0.2429168240910364
Epoch:10	RMSE:0.23975001718453434
Epoch:12	RMSE:0.23621516247127103
Epoch:14	RMSE:0.23432211279210086
Epoch:16	RMSE:0.23573191761822757
Epoch:18	RMSE:0.23725233560172218
Epoch:20	RMSE:0.23847924277059257
Epoch:22	RMSE:0.240314919840283
Epoch:24	RMSE:0.24045381370741778
Epoch:26	RMSE:0.2436945311081588
Epoch:28	RMSE:0.24450151853830931
Epoch:30	RMSE:0.24827307052054615
Epoch:32	RMSE:0.25007692286099076
Epoch:34	RMSE:0.25448261281034174
Epoch:36	RMSE:0.237585113984572
Epoch:38	RMSE:0.24794092694090566
Epoch:40	RMSE:0.24699462515373022
Epoch:42	RMSE:0.24777356055898797
Epoch:44	RMSE:0.24208203449710614
Epoch:46	RMSE:0.242694923060418
Epoch:48	RMSE:0.2434241041922132
Epoch:50	RMSE:0.2455514579221469
Epoch:52	RMSE:0.24863461825665728
Epoch:54	RMSE:0.24857990933676505
Epoch:56	RMSE:0.2496418249800145
Epoch:58	RMSE:0.25062380390880684
Epoch:60	RMSE:0.2562312561251027
Epoch:62	RMSE:0.255526755977457
Epoch:64	RMSE:0.25614197245001236
Epoch:66	RMSE:0.2631632667859021
Epoch:68	RMSE:0.27997428267171004
Epoch:70	RMSE:0.27919823565315016
Epoch:72	RMSE:0.27561426213166684
Epoch:74	RMSE:0.25970920150732496
Epoch:76	RMSE:0.26115577556845004
Epoch:78	RMSE:0.2639891234707735
Epoch:80	RMSE:0.2646672710178387
Epoch:82	RMSE:0.2627225953863526
Epoch:84	RMSE:0.2651249582622447
Epoch:86	RMSE:0.2684949496325253
Epoch:88	RMSE:0.26510778729427686
Epoch:90	RMSE:0.267510649255208
Epoch:92	RMSE:0.2645584037755635
Epoch:94	RMSE:0.2628184175448816
Epoch:96	RMSE:0.26127873625434067
Epoch:98	RMSE:0.25907930616433117
Epoch:100	RMSE:0.25813582404582114
