Epoch:0	RMSE:1.0602314472198486
Epoch:1	RMSE:1.0497995615005493
Epoch:2	RMSE:1.0375010967254639
Epoch:3	RMSE:1.0220787525177002
Epoch:4	RMSE:1.0019358396530151
Epoch:5	RMSE:0.9752616882324219
Epoch:6	RMSE:0.9405240416526794
Epoch:7	RMSE:0.8978313207626343
Epoch:8	RMSE:0.851128101348877
Epoch:9	RMSE:0.8084929585456848
Epoch:10	RMSE:0.7772516012191772
Epoch:11	RMSE:0.758586585521698
Epoch:12	RMSE:0.7488956451416016
Epoch:13	RMSE:0.744170606136322
Epoch:14	RMSE:0.7418464422225952
Epoch:15	RMSE:0.740610659122467
Epoch:16	RMSE:0.7398540377616882
Epoch:17	RMSE:0.739307165145874
Epoch:18	RMSE:0.738852858543396
Epoch:19	RMSE:0.7384410500526428
Epoch:20	RMSE:0.7380512952804565
Epoch:21	RMSE:0.7376732230186462
Epoch:22	RMSE:0.7373045682907104
Epoch:23	RMSE:0.7369433045387268
Epoch:24	RMSE:0.7365885972976685
Epoch:25	RMSE:0.7362397909164429
Epoch:26	RMSE:0.7358975410461426
Epoch:27	RMSE:0.7355614900588989
Epoch:28	RMSE:0.7352308630943298
Epoch:29	RMSE:0.7349064946174622
Epoch:30	RMSE:0.7345873117446899
Epoch:31	RMSE:0.7342736721038818
Epoch:32	RMSE:0.7339656352996826
Epoch:33	RMSE:0.7336626648902893
Epoch:34	RMSE:0.7333652377128601
Epoch:35	RMSE:0.7330731749534607
Epoch:36	RMSE:0.7327858209609985
Epoch:37	RMSE:0.7325032353401184
Epoch:38	RMSE:0.7322254180908203
Epoch:39	RMSE:0.7319520115852356
Epoch:40	RMSE:0.731683611869812
Epoch:41	RMSE:0.7314191460609436
Epoch:42	RMSE:0.7311598658561707
Epoch:43	RMSE:0.7309048175811768
Epoch:44	RMSE:0.7306538224220276
Epoch:45	RMSE:0.7304067611694336
Epoch:46	RMSE:0.7301639318466187
Epoch:47	RMSE:0.7299253344535828
Epoch:48	RMSE:0.7296900153160095
Epoch:49	RMSE:0.7294588685035706
