Epoch:0	RMSE:1.0870574712753296
Epoch:2	RMSE:1.064303994178772
Epoch:4	RMSE:1.0288482904434204
Epoch:6	RMSE:0.9676384329795837
Epoch:8	RMSE:0.8777596950531006
Epoch:10	RMSE:0.8015125393867493
Epoch:12	RMSE:0.7704927921295166
Epoch:14	RMSE:0.7619611024856567
Epoch:16	RMSE:0.759332537651062
Epoch:18	RMSE:0.7580960988998413
Epoch:20	RMSE:0.7572341561317444
Epoch:22	RMSE:0.7565023899078369
Epoch:24	RMSE:0.7558317184448242
Epoch:26	RMSE:0.755199134349823
Epoch:28	RMSE:0.754595160484314
Epoch:30	RMSE:0.7540152072906494
Epoch:32	RMSE:0.7534571886062622
Epoch:34	RMSE:0.7529193758964539
Epoch:36	RMSE:0.7524017691612244
Epoch:38	RMSE:0.7519023418426514
Epoch:40	RMSE:0.7514210343360901
Epoch:42	RMSE:0.7509555816650391
Epoch:44	RMSE:0.7505064010620117
Epoch:46	RMSE:0.7500731348991394
Epoch:48	RMSE:0.7496551871299744
