Epoch:0	RMSE:1.4889190196990967
Epoch:1	RMSE:1.468210220336914
Epoch:2	RMSE:1.425033688545227
Epoch:3	RMSE:1.2006580829620361
Epoch:4	RMSE:1.0514063835144043
Epoch:5	RMSE:1.0536525249481201
Epoch:6	RMSE:1.0447635650634766
Epoch:7	RMSE:1.0471054315567017
Epoch:8	RMSE:1.0363825559616089
Epoch:9	RMSE:1.0386202335357666
Epoch:10	RMSE:1.0297706127166748
Epoch:11	RMSE:1.0420442819595337
Epoch:12	RMSE:1.0241631269454956
Epoch:13	RMSE:1.0396976470947266
Epoch:14	RMSE:1.0360944271087646
Epoch:15	RMSE:1.0341520309448242
Epoch:16	RMSE:1.0381442308425903
Epoch:17	RMSE:1.0310479402542114
Epoch:18	RMSE:1.0453722476959229
Epoch:19	RMSE:1.0338058471679688
Epoch:20	RMSE:1.035517930984497
Epoch:21	RMSE:1.0301281213760376
Epoch:22	RMSE:1.0400075912475586
Epoch:23	RMSE:1.0517141819000244
Epoch:24	RMSE:1.0401115417480469
Epoch:25	RMSE:1.0368342399597168
Epoch:26	RMSE:1.0353490114212036
Epoch:27	RMSE:1.043799877166748
Epoch:28	RMSE:1.0427889823913574
Epoch:29	RMSE:1.0466070175170898
