Epoch:0	RMSE:1.6887867450714111
Epoch:1	RMSE:1.071447730064392
Epoch:2	RMSE:1.0614489316940308
Epoch:3	RMSE:1.0584646463394165
Epoch:4	RMSE:1.0564441680908203
Epoch:5	RMSE:1.0549886226654053
Epoch:6	RMSE:1.0538859367370605
Epoch:7	RMSE:1.0530109405517578
Epoch:8	RMSE:1.0522873401641846
Epoch:9	RMSE:1.0516557693481445
Epoch:10	RMSE:1.0510804653167725
Epoch:11	RMSE:1.0505341291427612
Epoch:12	RMSE:1.04999840259552
Epoch:13	RMSE:1.0494647026062012
Epoch:14	RMSE:1.0489177703857422
Epoch:15	RMSE:1.0483611822128296
Epoch:16	RMSE:1.0477958917617798
Epoch:17	RMSE:1.0472400188446045
Epoch:18	RMSE:1.0467067956924438
Epoch:19	RMSE:1.046230435371399
Epoch:20	RMSE:1.0459460020065308
Epoch:21	RMSE:1.045821189880371
Epoch:22	RMSE:1.0457367897033691
Epoch:23	RMSE:1.0456807613372803
Epoch:24	RMSE:1.0456507205963135
Epoch:25	RMSE:1.0456510782241821
Epoch:26	RMSE:1.0456873178482056
Epoch:27	RMSE:1.0457584857940674
Epoch:28	RMSE:1.0458749532699585
Epoch:29	RMSE:1.046042561531067
Epoch:30	RMSE:1.0462632179260254
Epoch:31	RMSE:1.0465474128723145
Epoch:32	RMSE:1.0469027757644653
Epoch:33	RMSE:1.0473426580429077
Epoch:34	RMSE:1.0478698015213013
Epoch:35	RMSE:1.0484998226165771
Epoch:36	RMSE:1.0492444038391113
Epoch:37	RMSE:1.0501060485839844
Epoch:38	RMSE:1.0511020421981812
Epoch:39	RMSE:1.0522353649139404
Epoch:40	RMSE:1.0520492792129517
Epoch:41	RMSE:1.0522289276123047
Epoch:42	RMSE:1.0525294542312622
Epoch:43	RMSE:1.052876591682434
Epoch:44	RMSE:1.053248643875122
Epoch:45	RMSE:1.0536372661590576
Epoch:46	RMSE:1.054039716720581
Epoch:47	RMSE:1.054452896118164
Epoch:48	RMSE:1.05487859249115
Epoch:49	RMSE:1.0553163290023804
