Epoch:0	SE:2.8450090885162354
Epoch:1	SE:2.12888240814209
Epoch:2	SE:1.173708438873291
Epoch:3	SE:1.150598406791687
Epoch:4	SE:1.136460781097412
Epoch:5	SE:1.125706434249878
Epoch:6	SE:1.1170157194137573
Epoch:7	SE:1.1094861030578613
Epoch:8	SE:1.1025115251541138
Epoch:9	SE:1.095716118812561
Epoch:10	SE:1.088850498199463
Epoch:11	SE:1.0817370414733887
Epoch:12	SE:1.0742545127868652
Epoch:13	SE:1.0662840604782104
Epoch:14	SE:1.0577342510223389
Epoch:15	SE:1.0485128164291382
Epoch:16	SE:1.0385056734085083
Epoch:17	SE:1.0275837182998657
Epoch:18	SE:1.015608310699463
Epoch:19	SE:1.002376914024353
Epoch:20	SE:0.986921489238739
Epoch:21	SE:0.9820124506950378
Epoch:22	SE:0.9771315455436707
Epoch:23	SE:0.9721302390098572
Epoch:24	SE:0.9669723510742188
Epoch:25	SE:0.9616290926933289
Epoch:26	SE:0.9560682773590088
Epoch:27	SE:0.9502571225166321
Epoch:28	SE:0.9441647529602051
Epoch:29	SE:0.9377635717391968
Epoch:30	SE:0.9310190081596375
Epoch:31	SE:0.9239065051078796
Epoch:32	SE:0.9164122343063354
Epoch:33	SE:0.908531665802002
Epoch:34	SE:0.9002557992935181
Epoch:35	SE:0.8915919065475464
Epoch:36	SE:0.8825420141220093
Epoch:37	SE:0.8731056451797485
Epoch:38	SE:0.8632968068122864
Epoch:39	SE:0.8531531691551208
Epoch:40	SE:0.8436045050621033
Epoch:41	SE:0.8403719067573547
Epoch:42	SE:0.8372279405593872
Epoch:43	SE:0.8341144919395447
Epoch:44	SE:0.8310251832008362
Epoch:45	SE:0.8279535174369812
Epoch:46	SE:0.8248957395553589
Epoch:47	SE:0.8218554854393005
Epoch:48	SE:0.8188340067863464
Epoch:49	SE:0.8158300518989563
