Epoch:0	SE:3.0652196407318115
Epoch:1	SE:2.18292498588562
Epoch:2	SE:1.233635425567627
Epoch:3	SE:1.2033424377441406
Epoch:4	SE:1.1930402517318726
Epoch:5	SE:1.1856565475463867
Epoch:6	SE:1.1793001890182495
Epoch:7	SE:1.1733564138412476
Epoch:8	SE:1.1675676107406616
Epoch:9	SE:1.161838412284851
Epoch:10	SE:1.1561379432678223
Epoch:11	SE:1.150448203086853
Epoch:12	SE:1.144714117050171
Epoch:13	SE:1.1388413906097412
Epoch:14	SE:1.1327204704284668
Epoch:15	SE:1.1262431144714355
Epoch:16	SE:1.1193122863769531
Epoch:17	SE:1.1118314266204834
Epoch:18	SE:1.1037062406539917
Epoch:19	SE:1.0948454141616821
Epoch:20	SE:1.0858654975891113
Epoch:21	SE:1.0827630758285522
Epoch:22	SE:1.0796536207199097
Epoch:23	SE:1.0765069723129272
Epoch:24	SE:1.073309302330017
Epoch:25	SE:1.0700567960739136
Epoch:26	SE:1.0667455196380615
Epoch:27	SE:1.063372254371643
Epoch:28	SE:1.0599370002746582
Epoch:29	SE:1.0564401149749756
Epoch:30	SE:1.0528806447982788
Epoch:31	SE:1.0492606163024902
Epoch:32	SE:1.0455793142318726
Epoch:33	SE:1.041838526725769
Epoch:34	SE:1.0380401611328125
Epoch:35	SE:1.0341852903366089
Epoch:36	SE:1.0302764177322388
Epoch:37	SE:1.0263158082962036
Epoch:38	SE:1.0223053693771362
Epoch:39	SE:1.0182464122772217
Epoch:40	SE:1.0144190788269043
Epoch:41	SE:1.0131487846374512
Epoch:42	SE:1.0119013786315918
Epoch:43	SE:1.0106650590896606
Epoch:44	SE:1.0094358921051025
Epoch:45	SE:1.0082091093063354
Epoch:46	SE:1.0069844722747803
Epoch:47	SE:1.0057603120803833
Epoch:48	SE:1.0045356750488281
Epoch:49	SE:1.0033100843429565
