Epoch:0	SE:7.778832084215359
Epoch:1	SE:3.2231626458473093
Epoch:2	SE:2.953252183845075
Epoch:3	SE:2.8235818148502556
Epoch:4	SE:2.724901223982867
Epoch:5	SE:2.6590897688058783
Epoch:6	SE:2.6122208594274614
Epoch:7	SE:2.5692745207555583
Epoch:8	SE:2.5260690697358723
Epoch:9	SE:2.481178273420182
Epoch:10	SE:2.4376756100110906
Epoch:11	SE:2.3944510665219343
Epoch:12	SE:2.3449617564234724
Epoch:13	SE:2.292634806856082
Epoch:14	SE:2.2445387955971223
Epoch:15	SE:2.198910329610479
Epoch:16	SE:2.1551477138435633
Epoch:17	SE:2.1183239612875555
Epoch:18	SE:2.1057549516763894
Epoch:19	SE:2.0618367990447153
Epoch:20	SE:2.025588670366548
Epoch:21	SE:2.0052845721893644
Epoch:22	SE:1.9845736925222903
Epoch:23	SE:1.9673331573992148
Epoch:24	SE:1.9473942940802356
Epoch:25	SE:1.9340418531718755
Epoch:26	SE:1.920065697838915
Epoch:27	SE:1.9037774763124529
Epoch:28	SE:1.895280937682514
Epoch:29	SE:1.8786691937184339
Epoch:30	SE:1.8672359147577282
Epoch:31	SE:1.862090291560188
Epoch:32	SE:1.8527736967272592
Epoch:33	SE:1.8438103700162534
Epoch:34	SE:1.8457260374665125
Epoch:35	SE:1.8574266808870195
Epoch:36	SE:1.8549059250099431
Epoch:37	SE:1.843273785796845
Epoch:38	SE:1.8250237324021876
Epoch:39	SE:1.81838334293745
Epoch:40	SE:1.8389598466114614
Epoch:41	SE:1.8700672934677984
Epoch:42	SE:1.863195694130899
Epoch:43	SE:1.8493509947345084
Epoch:44	SE:1.8427625944840633
Epoch:45	SE:1.842978843512809
Epoch:46	SE:1.8460431860370465
Epoch:47	SE:1.836429249273067
Epoch:48	SE:1.8230056971036068
Epoch:49	SE:1.830964794371447
Epoch:50	SE:1.814176308243313
Epoch:51	SE:1.8036484104155406
Epoch:52	SE:1.8118170631489448
Epoch:53	SE:1.8100228928787176
Epoch:54	SE:1.8110219273935781
Epoch:55	SE:1.7942720190288393
Epoch:56	SE:1.7872771292027059
Epoch:57	SE:1.7960764001807594
Epoch:58	SE:1.788645913946039
Epoch:59	SE:1.7902032060361468
Epoch:60	SE:1.7915453008545024
Epoch:61	SE:1.7950888345794813
Epoch:62	SE:1.8186104189335448
Epoch:63	SE:1.817037053133805
Epoch:64	SE:1.8179225733542315
Epoch:65	SE:1.8721853961714818
Epoch:66	SE:1.8379521233445633
Epoch:67	SE:1.859632118389783
Epoch:68	SE:1.8573464494157106
Epoch:69	SE:1.8400992335273343
Epoch:70	SE:1.8552586505891449
Epoch:71	SE:1.8393281247204303
Epoch:72	SE:1.8583328526935814
Epoch:73	SE:1.8498474921046433
Epoch:74	SE:1.8302926900397762
Epoch:75	SE:1.8439170072670115
Epoch:76	SE:1.8322877853331934
Epoch:77	SE:1.8459194816976283
Epoch:78	SE:1.8468034869007435
Epoch:79	SE:1.8292079256353668
