Epoch:0	RMSE:1.3718147277832031
Epoch:1	RMSE:1.112060308456421
Epoch:2	RMSE:1.1122573614120483
Epoch:3	RMSE:1.1024585962295532
Epoch:4	RMSE:1.127272129058838
Epoch:5	RMSE:1.1347233057022095
Epoch:6	RMSE:1.1346360445022583
Epoch:7	RMSE:1.1415570974349976
Epoch:8	RMSE:1.15469229221344
Epoch:9	RMSE:1.183333158493042
Epoch:10	RMSE:1.2262187004089355
Epoch:11	RMSE:1.260421872138977
Epoch:12	RMSE:1.257908582687378
Epoch:13	RMSE:1.3516138792037964
Epoch:14	RMSE:1.4142056703567505
Epoch:15	RMSE:1.4468097686767578
Epoch:16	RMSE:1.5779021978378296
Epoch:17	RMSE:1.6380281448364258
Epoch:18	RMSE:1.7497910261154175
Epoch:19	RMSE:1.930179476737976
Epoch:20	RMSE:1.5953631401062012
Epoch:21	RMSE:1.5809667110443115
Epoch:22	RMSE:1.597580909729004
Epoch:23	RMSE:1.6685173511505127
Epoch:24	RMSE:1.6396487951278687
Epoch:25	RMSE:1.623725175857544
Epoch:26	RMSE:1.7026541233062744
Epoch:27	RMSE:1.6258920431137085
Epoch:28	RMSE:1.6908358335494995
Epoch:29	RMSE:1.7903687953948975
