Epoch:0	RMSE:1.0845898389816284
Epoch:2	RMSE:0.9734484553337097
Epoch:4	RMSE:0.7829171419143677
Epoch:6	RMSE:0.7578529715538025
Epoch:8	RMSE:0.7551777958869934
Epoch:10	RMSE:0.7535746097564697
Epoch:12	RMSE:0.752174973487854
Epoch:14	RMSE:0.7508917450904846
Epoch:16	RMSE:0.7497044205665588
Epoch:18	RMSE:0.7486051321029663
Epoch:20	RMSE:0.7475844621658325
Epoch:22	RMSE:0.7466362118721008
Epoch:24	RMSE:0.7457565069198608
Epoch:26	RMSE:0.7449394464492798
Epoch:28	RMSE:0.744182288646698
Epoch:30	RMSE:0.7434818744659424
Epoch:32	RMSE:0.7428345680236816
Epoch:34	RMSE:0.7422351837158203
Epoch:36	RMSE:0.7416767477989197
Epoch:38	RMSE:0.7411552667617798
Epoch:40	RMSE:0.7406690120697021
Epoch:42	RMSE:0.7402144074440002
Epoch:44	RMSE:0.7397915720939636
Epoch:46	RMSE:0.7393975257873535
Epoch:48	RMSE:0.7390264272689819
