Epoch:0	RMSE:1.4764922857284546
Epoch:2	RMSE:1.2483816146850586
Epoch:4	RMSE:1.0794956684112549
Epoch:6	RMSE:1.0365115404129028
Epoch:8	RMSE:1.0297123193740845
Epoch:10	RMSE:1.030538558959961
Epoch:12	RMSE:1.0336909294128418
Epoch:14	RMSE:1.0379096269607544
Epoch:16	RMSE:1.0427186489105225
Epoch:18	RMSE:1.0478034019470215
Epoch:20	RMSE:1.0528937578201294
Epoch:22	RMSE:1.057754635810852
Epoch:24	RMSE:1.06219482421875
Epoch:26	RMSE:1.0660758018493652
Epoch:28	RMSE:1.0693176984786987
Epoch:30	RMSE:1.0719009637832642
Epoch:32	RMSE:1.073860764503479
Epoch:34	RMSE:1.0752758979797363
Epoch:36	RMSE:1.0762512683868408
Epoch:38	RMSE:1.0769022703170776
Epoch:40	RMSE:1.07733952999115
Epoch:42	RMSE:1.0776610374450684
Epoch:44	RMSE:1.0779463052749634
Epoch:46	RMSE:1.078251838684082
Epoch:48	RMSE:1.0786128044128418
