Epoch:0	RMSE:1.4816902875900269
Epoch:1	RMSE:1.366456389427185
Epoch:2	RMSE:1.2382831573486328
Epoch:3	RMSE:1.1308162212371826
Epoch:4	RMSE:1.0686280727386475
Epoch:5	RMSE:1.040406346321106
Epoch:6	RMSE:1.0281248092651367
Epoch:7	RMSE:1.0222548246383667
Epoch:8	RMSE:1.0190882682800293
Epoch:9	RMSE:1.0172747373580933
Epoch:10	RMSE:1.0162913799285889
Epoch:11	RMSE:1.015903353691101
Epoch:12	RMSE:1.0159850120544434
Epoch:13	RMSE:1.0164545774459839
Epoch:14	RMSE:1.01725435256958
Epoch:15	RMSE:1.0183348655700684
Epoch:16	RMSE:1.019654631614685
Epoch:17	RMSE:1.0211739540100098
Epoch:18	RMSE:1.022857904434204
Epoch:19	RMSE:1.0246739387512207
Epoch:20	RMSE:1.0265934467315674
Epoch:21	RMSE:1.028589129447937
Epoch:22	RMSE:1.0306370258331299
Epoch:23	RMSE:1.0327141284942627
Epoch:24	RMSE:1.034799337387085
Epoch:25	RMSE:1.0368722677230835
Epoch:26	RMSE:1.0389156341552734
Epoch:27	RMSE:1.0409133434295654
Epoch:28	RMSE:1.0428526401519775
Epoch:29	RMSE:1.0447238683700562
Epoch:30	RMSE:1.046520709991455
Epoch:31	RMSE:1.0482395887374878
Epoch:32	RMSE:1.0498799085617065
Epoch:33	RMSE:1.0514428615570068
Epoch:34	RMSE:1.0529307126998901
Epoch:35	RMSE:1.054347276687622
Epoch:36	RMSE:1.0556962490081787
Epoch:37	RMSE:1.0569825172424316
Epoch:38	RMSE:1.0582104921340942
Epoch:39	RMSE:1.0593841075897217
Epoch:40	RMSE:1.060508131980896
Epoch:41	RMSE:1.0615864992141724
Epoch:42	RMSE:1.0626224279403687
Epoch:43	RMSE:1.0636194944381714
Epoch:44	RMSE:1.0645800828933716
Epoch:45	RMSE:1.0655064582824707
Epoch:46	RMSE:1.0663999319076538
Epoch:47	RMSE:1.067262053489685
Epoch:48	RMSE:1.0680936574935913
Epoch:49	RMSE:1.0688952207565308
