Epoch:0	RMSE:1.621989130973816
Epoch:1	RMSE:1.110447883605957
Epoch:2	RMSE:1.0846151113510132
Epoch:3	RMSE:1.0813449621200562
Epoch:4	RMSE:1.079152226448059
Epoch:5	RMSE:1.0776015520095825
Epoch:6	RMSE:1.076413631439209
Epoch:7	RMSE:1.0754363536834717
Epoch:8	RMSE:1.0745875835418701
Epoch:9	RMSE:1.0738154649734497
Epoch:10	RMSE:1.0730842351913452
Epoch:11	RMSE:1.072367787361145
Epoch:12	RMSE:1.0716434717178345
Epoch:13	RMSE:1.0708932876586914
Epoch:14	RMSE:1.0701003074645996
Epoch:15	RMSE:1.0692452192306519
Epoch:16	RMSE:1.0683051347732544
Epoch:17	RMSE:1.067265272140503
Epoch:18	RMSE:1.0661016702651978
Epoch:19	RMSE:1.0648021697998047
Epoch:20	RMSE:1.0644410848617554
Epoch:21	RMSE:1.064063310623169
Epoch:22	RMSE:1.0636764764785767
Epoch:23	RMSE:1.0632853507995605
Epoch:24	RMSE:1.062888264656067
Epoch:25	RMSE:1.0624865293502808
Epoch:26	RMSE:1.0620776414871216
Epoch:27	RMSE:1.0616618394851685
Epoch:28	RMSE:1.0612401962280273
Epoch:29	RMSE:1.0608128309249878
Epoch:30	RMSE:1.0603814125061035
Epoch:31	RMSE:1.0599454641342163
Epoch:32	RMSE:1.059507131576538
Epoch:33	RMSE:1.059067964553833
Epoch:34	RMSE:1.0586292743682861
Epoch:35	RMSE:1.058191180229187
Epoch:36	RMSE:1.0577565431594849
Epoch:37	RMSE:1.057328701019287
Epoch:38	RMSE:1.0569071769714355
Epoch:39	RMSE:1.0564956665039062
Epoch:40	RMSE:1.056376576423645
Epoch:41	RMSE:1.0562630891799927
Epoch:42	RMSE:1.0561522245407104
Epoch:43	RMSE:1.0560435056686401
Epoch:44	RMSE:1.0559375286102295
Epoch:45	RMSE:1.0558334589004517
Epoch:46	RMSE:1.055732250213623
Epoch:47	RMSE:1.0556325912475586
Epoch:48	RMSE:1.0555351972579956
Epoch:49	RMSE:1.055439829826355
