Epoch:0	RMSE:1.1158326864242554
Epoch:1	RMSE:1.112107753753662
Epoch:2	RMSE:1.1091878414154053
Epoch:3	RMSE:1.1073285341262817
Epoch:4	RMSE:1.1060385704040527
Epoch:5	RMSE:1.1063393354415894
Epoch:6	RMSE:1.1075721979141235
Epoch:7	RMSE:1.109549880027771
Epoch:8	RMSE:1.1127145290374756
Epoch:9	RMSE:1.1175426244735718
Epoch:10	RMSE:1.123733639717102
Epoch:11	RMSE:1.13091242313385
Epoch:12	RMSE:1.1391940116882324
Epoch:13	RMSE:1.1486527919769287
Epoch:14	RMSE:1.1601957082748413
Epoch:15	RMSE:1.1768726110458374
Epoch:16	RMSE:1.2045642137527466
Epoch:17	RMSE:1.2496860027313232
Epoch:18	RMSE:1.2878878116607666
Epoch:19	RMSE:1.264770269393921
