Epoch:0	RMSE:1.8306303024291992
Epoch:2	RMSE:1.701345682144165
Epoch:4	RMSE:1.0123008489608765
Epoch:6	RMSE:1.0076353549957275
Epoch:8	RMSE:1.0058542490005493
Epoch:10	RMSE:1.004842758178711
Epoch:12	RMSE:1.0043531656265259
Epoch:14	RMSE:1.004273772239685
Epoch:16	RMSE:1.0045448541641235
Epoch:18	RMSE:1.0051288604736328
Epoch:20	RMSE:1.0061273574829102
Epoch:22	RMSE:1.006764531135559
Epoch:24	RMSE:1.0071853399276733
Epoch:26	RMSE:1.0075931549072266
Epoch:28	RMSE:1.0080231428146362
Epoch:30	RMSE:1.0084840059280396
Epoch:32	RMSE:1.0089735984802246
Epoch:34	RMSE:1.0094903707504272
Epoch:36	RMSE:1.0100326538085938
Epoch:38	RMSE:1.01060152053833
Epoch:40	RMSE:1.0110822916030884
Epoch:42	RMSE:1.0113903284072876
Epoch:44	RMSE:1.0116403102874756
Epoch:46	RMSE:1.01186203956604
Epoch:48	RMSE:1.012069821357727
