Epoch:0	SE:3.4825639724731445
Epoch:1	SE:3.388460874557495
Epoch:2	SE:3.188415050506592
Epoch:3	SE:2.276052236557007
Epoch:4	SE:1.2295085191726685
Epoch:5	SE:1.1705647706985474
Epoch:6	SE:1.161543846130371
Epoch:7	SE:1.1545616388320923
Epoch:8	SE:1.1486029624938965
Epoch:9	SE:1.1433554887771606
Epoch:10	SE:1.1386183500289917
Epoch:11	SE:1.1342411041259766
Epoch:12	SE:1.1301064491271973
Epoch:13	SE:1.126131534576416
Epoch:14	SE:1.122243881225586
Epoch:15	SE:1.1183879375457764
Epoch:16	SE:1.1145116090774536
Epoch:17	SE:1.1105751991271973
Epoch:18	SE:1.1065411567687988
Epoch:19	SE:1.1023740768432617
Epoch:20	SE:1.0969127416610718
Epoch:21	SE:1.0955781936645508
Epoch:22	SE:1.0942282676696777
Epoch:23	SE:1.0928430557250977
Epoch:24	SE:1.0914297103881836
Epoch:25	SE:1.0899912118911743
Epoch:26	SE:1.0885292291641235
Epoch:27	SE:1.0870448350906372
Epoch:28	SE:1.085537314414978
Epoch:29	SE:1.0840072631835938
Epoch:30	SE:1.082454800605774
Epoch:31	SE:1.0808790922164917
Epoch:32	SE:1.079279899597168
Epoch:33	SE:1.0776573419570923
Epoch:34	SE:1.0760104656219482
Epoch:35	SE:1.0743398666381836
Epoch:36	SE:1.0726444721221924
Epoch:37	SE:1.0709248781204224
Epoch:38	SE:1.0691803693771362
Epoch:39	SE:1.0674107074737549
Epoch:40	SE:1.0653095245361328
Epoch:41	SE:1.0647668838500977
Epoch:42	SE:1.064224123954773
Epoch:43	SE:1.06368088722229
Epoch:44	SE:1.063136339187622
Epoch:45	SE:1.0625905990600586
Epoch:46	SE:1.062043309211731
Epoch:47	SE:1.061495065689087
Epoch:48	SE:1.0609455108642578
Epoch:49	SE:1.0603947639465332
